"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-04","8.50"," 1854","0.00",,"70","51","  350","   10","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-05","8.05"," 1052","0.00",,"68","50","   40","   40","18.1","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-06","5.37"," 1831","0.00",,"76","47","  290","  290","21.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-07","6.71"," 1625","0.00",,"80","54","  310","  290","16.1","21.0",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-08","9.17"," 1305","0.00",,"84","58","  280","  250","21.0","25.1",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-09","8.05"," 1126","0.00",,"89","64","  280","  280","21.9","25.9",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-10","5.37"," 1753","0.00",,"91","59","  150","  170","14.1","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-11","6.26"," 1541","0.03",,"75","65","  170","  180","14.1","19.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-12","11.86"," 1633","0.00",,"79","57","  280","  300","21.9","30.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-13","5.82"," 0733","0.00",,"71","47","   30","   30","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-14","5.82"," 1534","0.00",,"78","47","  130","  140","14.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-15","5.37"," 1451","0.00",,"86","56","  120","  120","14.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-16","7.61"," 1405","0.00",,"87","61","  140","  140","17.0","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-17","5.14"," 1206","0.32",,"78","62","  280","  290","21.0","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-18","6.49"," 1059","0.12",,"80","56","  310","  320","25.9","35.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-19","9.17"," 1111","0.00",,"93","75","  250","  260","17.0","21.9",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-20","8.50"," 1524","0.00",,"92","73","  220","  240","19.9","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-21","9.62"," 1542","0.09",,"92","65","  300","  310","25.1","33.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-22","4.92"," 1724","0.01",,"82","59","  340","  350","25.1","32.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-23","2.91"," 0642","0.00",,"83","56","  140","  270","10.1","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-24","6.93"," 1430","0.00",,"85","65","  280","  280","19.9","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-25","9.84"," 1432","0.00",,"72","55","   20","   10","21.9","30.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-26","6.71"," 2054","0.00",,"82","52","  280","  310","6.0","6.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-27","5.14"," 1456","0.00",,"88","55","  260","  250","16.1","28.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-28","7.61"," 1729","0.00",,"99","68","  300","  290","18.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-29","7.83"," 1332","0.00",,"91","71","  290","  290","19.9","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-06-30","10.07"," 1518","0.00",,"94","69","  280","  290","21.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-01","5.82"," 1232","0.00",,"91","64","  300","  250","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-02","4.25"," 2002","0.00",,"95","63","  140","  150","13.0","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-03","6.71"," 0548","0.91",,"87","69","  330","  310","33.1","52.1","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-04","6.93"," 1711","0.13",,"100","71","  280","  280","38.0","42.9","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-05","4.25"," 1138","0.17",,"89","22","   50","   40","17.0","23.0",,,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-06","3.58"," 1521","0.00",,"98","75","  310","  270","12.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-07","7.83"," 1859","0.00",,"93","73","   10","   20","17.0","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-08","8.05"," 1010","0.00",,"84","65","   40","  330","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-09","4.25"," 2236","0.00",,"86","61","   70","   70","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-10","6.71"," 1110","0.00",,"83","62","   60","   20","14.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-11","2.91"," 1310","0.00",,"84","56","   40","  340","13.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-12","2.91"," 1539","0.00",,"87","57","  150","  160","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-13","5.14"," 1507","0.00",,"91","64","  180","  150","17.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-14","6.26"," 1915","0.00",,"87","67","  130","  130","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-15","7.38"," 1626","0.00",,"93","73","  280","  280","19.9","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-16","4.70"," 1330","0.00",,"95","68","  270","  260","13.0","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-17","10.74"," 1522","0.00",,"100","77","  280","  280","23.0","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-18","6.04"," 0039","0.19",,"84","70","   20","   20","14.1","17.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-19","7.38"," 1929","0.21",,"72","65","   60","   50","16.1","21.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-20","7.38"," 1108","0.01",,"79","60","   60","   50","17.0","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-21","5.14"," 1621","0.00",,"88","57","  250","  240","15.0","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-22","7.61"," 1818","0.00",,"91","69","  230","  280","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-23","10.51"," 1902","0.04",,"96","73","  280","  270","25.1","32.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-24","8.50"," 1302","0.00",,"84","61","   20","  350","17.0","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-25","7.61"," 1529","0.00",,"89","56","  210","  170","17.0","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-26","7.38"," 0044","0.91",,"83","69","   20","   20","25.1","36.9","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-27","4.70"," 1927","0.09",,"80","66","   30","   40","13.0","15.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-28","7.83"," 1325","0.01",,"81","62","  360","   10","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-29","3.80"," 1531","0.00",,"84","59","  320","  250","12.1","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-30","4.92"," 1506","0.00",,"88","63","  230","  220","13.0","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-07-31","6.26"," 0304","0.09",,"84","65","  340","  330","31.1","38.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-01","5.59"," 1602","0.00",,"83","62","  330","  330","13.0","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-02","3.36"," 1223","0.00",,"88","62","  270","  250","13.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-03","5.37"," 1323","0.00",,"93","69","  120","  140","13.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-04","6.49"," 2203","0.03",,"89","69","  230","  240","21.9","30.0","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-05","12.30"," 1242","0.05",,"86","64","  280","  280","25.9","35.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-06","4.47"," 1405","0.00",,"84","54","  250","  220","12.1","16.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-07","5.82"," 1112","0.00",,"90","56","  290","  270","16.1","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-08","6.04"," 1624","0.00",,"85","67","  350","  360","15.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-09","5.82"," 2047","0.77",,"70","61","   50","   30","12.1","15.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-10","6.71"," 0134","2.78",,"73","59","   70","   60","18.1","23.9","    1","    1","    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-11","9.84"," 1303","0.05",,"68","58","  320","  320","18.1","23.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-12","6.71"," 1454","0.00",,"78","58","  270","  300","16.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-13","2.68"," 1346","0.02",,"74","63","  280","  280","10.1","13.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-14","3.80"," 1458","0.19",,"76","61","  340","  350","10.1","14.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-15","2.01"," 1424","0.00",,"81","59","  320","  360","8.9","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-16","7.61"," 1519","0.00",,"80","63","  280","  210","21.9","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-17","9.17"," 1255","0.00",,"74","58","  290","  280","19.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-18","2.01"," 1612","0.00",,"75","50","  290","  290","8.9","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-19","4.03"," 1937","0.00",,"76","53","  330","  330","18.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-20","4.03"," 1459","0.00",,"75","56","  330","  320","14.1","17.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-21","2.46"," 1336","0.00",,"78","53","  320","  270","13.0","21.9",,,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-22","3.13"," 1508","0.00",,"80","55","  250","  230","14.1","17.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-23","2.46"," 1519","0.00",,"84","55","  320","  310","8.9","13.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-24","4.03"," 1153","0.01",,"87","60","  150","  190","13.0","18.1","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-25","5.14"," 1402","0.00",,"90","61","  140","  150","16.1","21.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-26","7.16"," 1500","0.12",,"88","65","  140","  150","16.1","23.0","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-27","4.92"," 1603","0.19",,"84","68","  330","  310","15.0","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-28","7.61"," 1532","0.00",,"77","61","  310","  340","17.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-29","2.24"," 1256","0.00",,"78","55","  320","  290","8.9","13.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-30","6.04"," 1452","0.00",,"84","57","  220","  210","15.0","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-08-31","10.74"," 1147","0.00",,"94","66","  290","  270","23.0","30.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-01","4.47"," 2125","0.00",,"85","63","   50","   50","13.0","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-02","6.93"," 1401","0.00",,"82","66","  130","   70","15.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-03","4.25"," 1224","0.00",,"87","63","  120","   80","10.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-04","3.36"," 0951","0.31",,"81","67","  320","  300","18.1","23.0","    1",,"    1",,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-05","4.25"," 1430","0.02",,"78","63","  180","  170","16.1","19.9","    1",,,,,"    1",
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-06","3.80"," 1430","0.00",,"82","64","  240","  250","8.9","12.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-07","6.26"," 2041","0.23",,"79","59","  250","  250","23.0","32.0","    1",,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-08","12.08"," 1151","0.41",,"71","55","  290","  290","25.9","33.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-09","4.92"," 1527","0.00",,"70","48","   10","  320","17.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-10","2.91"," 1040","0.00",,"71","48","  320","  330","12.1","15.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-11","5.59"," 1543","0.00",,"79","49","  200","  180","16.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-12","5.59"," 1544","0.00",,"82","53","  180","  190","15.0","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-13","6.71"," 1323","0.00",,"82","58","  340","  240","18.1","23.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-14","8.05"," 1203","0.43",,"70","53","  330","  310","19.9","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-15","3.36"," 1242","0.00",,"70","48","  310","  300","12.1","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-16","4.47"," 1349","0.00",,"77","50","  240","  260","14.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-17","5.82"," 1507","0.08",,"76","51","  180","  200","15.0","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-18","11.18"," 1531","0.03",,"63","44","  310","  320","23.0","31.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-19","8.05"," 2330","0.00",,"64","40","  180","  170","16.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-20","9.17"," 0249","0.00",,"68","49","  290","  180","19.9","29.1",,,"    1",,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-21","5.82"," 1326","0.15",,"69","47","  280","  250","19.9","25.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-22","9.17"," 0726","0.05",,"57","44","  270","  270","21.0","30.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-23","9.17"," 1048","0.00",,"56","42","  290","  270","19.9","25.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-24","9.40"," 1624","0.00",,"62","37","  210","  210","21.9","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-25","6.49"," 1632","0.00",,"68","48","  200","  210","14.1","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-26","4.70"," 1849","0.01",,"68","50","   50","   40","13.0","16.1","    1","    1",,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-27","4.92"," 0932","0.00",,"66","44","   80","   60","15.0","18.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-28","3.36"," 1454","0.00",,"68","48","  350","  360","14.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-29","4.47"," 1533","0.00",,"70","44","  290","  290","15.0","18.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-09-30","4.70"," 0930","0.00",,"63","44","   20","   30","15.0","21.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-01","1.79"," 1650","0.00",,"68","39","  140","  140","8.9","12.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-02","5.37"," 1147","0.08",,"68","52","   80","   60","14.1","19.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-03","4.70"," 1511","0.02",,"66","57","  200","  180","13.0","21.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-04","8.28"," 2220","0.13",,"75","56","  250","  240","21.0","28.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-05","9.84"," 2019","0.15",,"61","44","  270","  260","21.0","28.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-06","11.63"," 1006","0.00",,"48","40","  280","  280","23.9","36.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-07","4.70"," 0237","0.00",,"48","36","  320","  320","10.1","14.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-08","5.59"," 1215","0.00",,"53","31","  250","  240","15.0","21.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-09","9.17"," 1356","0.00",,"60","36","  210","  190","21.0","29.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-10","13.42"," 1516","0.07",,"53","34","  280","  280","28.0","36.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-11","9.17"," 1531","0.00",,"61","30","  210","  220","23.9","35.1",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-12","4.92"," 0903","0.01",,"52","32","  350","  360","14.1","21.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-13","6.49"," 2219","0.63",,"61","30","  180","  200","15.0","21.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-14","12.75"," 2217","0.28",,"68","54","  230","  220","29.1","38.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-15","15.43"," 0255","0.04",,"53","44","  280","  280","28.0","35.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-16","5.82"," 1619","0.00",,"58","35","  190","  180","14.1","19.9",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-17","10.51"," 2045","0.39",,"73","49","  200","  200","25.1","35.1","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-18","10.74"," 0812","0.31",,"59","49","  210","  200","23.0","32.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-19","7.61"," 1248","0.13",,"56","44","  170","  180","19.9","25.9","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-20","8.05"," 1254","0.06",,"53","44","  280","  280","18.1","23.0",,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-21","3.80"," 1258","0.00",,"61","37","  250","  270","13.0","17.0","    1",,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2012-10-22","3.36"," 1341","0.18",,"69","39","  150","  160","12.1","15.0","    1",,,,,,
